"mission","setno","spec","scien","comm","totno","totwgt","totno.corr","totwgt.corr","Strata","YEAR","month","day","dmin","dmax","temperature","salinity","lon","lat","DEPTH","decade","dist"
"NED1999929",94,23,23,"REDFISH UNSEPARATED",12,2.7,11.2903225806452,2.54032258064516,"445",1999,7,29,142,145,4,33.797,-59.05517,45.69017,143.5,199,1.86
"NED1999929",95,23,23,"REDFISH UNSEPARATED",17,0.31,16.9034090909091,0.308238636363636,"443",1999,7,30,44,47,2.08,32.496,-58.7235,45.51833,45.5,199,1.76
"NED1999929",96,23,23,"REDFISH UNSEPARATED",0,0,0,0,"444",1999,7,30,61,82,2.19,32.563,-58.856,45.34983,71.5,199,1.75
"NED1999929",97,23,23,"REDFISH UNSEPARATED",0,0,0,0,"444",1999,7,30,50,55,2.17,32.528,-58.90333,45.08033,52.5,199,1.74
"NED1999929",98,23,23,"REDFISH UNSEPARATED",0,0,0,0,"443",1999,7,30,43,43,2.03,32.464,-59.60917,45.26983,43,199,1.75
"NED1999929",99,23,23,"REDFISH UNSEPARATED",0,0,0,0,"444",1999,7,30,65,69,2.37,32.958,-59.66067,45.31717,67,199,1.74
"NED1999929",100,23,23,"REDFISH UNSEPARATED",0,0,0,0,"444",1999,7,30,66,74,2.55,33.144,-59.76317,45.40067,70,199,1.77
"NED1999929",101,23,23,"REDFISH UNSEPARATED",0,0,0,0,"459",1999,7,30,41,41,2.48,32.662,-60.46633,45.1885,41,199,1.76
"NED1999929",102,23,23,"REDFISH UNSEPARATED",0,0,0,0,"459",1999,7,30,93,95,4.84,33.368,-61.24567,44.89417,94,199,1.8
"NED1999929",103,23,23,"REDFISH UNSEPARATED",0,0,0,0,"459",1999,7,31,143,144,6.57,33.706,-60.94133,44.817,143.5,199,1.74
"NED1999929",104,23,23,"REDFISH UNSEPARATED",5,0.16,5.46875,0.175,"459",1999,7,31,49,50,4.08,32.98,-61.1355,44.69433,49.5,199,1.6
"NED1999929",105,23,23,"REDFISH UNSEPARATED",0,0,0,0,"459",1999,7,31,89,89,8.06,34.505,-61.6365,44.5265,89,199,1.72
"NED1999929",106,23,23,"REDFISH UNSEPARATED",77,11.57,75.2793296089386,11.3114525139665,"462",1999,7,31,74,80,7.76,34.31,-61.6805,44.15117,77,199,1.79
"NED2000426",1,23,23,"REDFISH UNSEPARATED",34,2.88,34.393063583815,2.91329479768786,"462",2000,7,4,70,90,8.97,34.377,-62.53817,44.2345,80,200,1.73
"NED2000426",2,23,23,"REDFISH UNSEPARATED",0,0,0,0,"461",2000,7,5,132,135,9.51,35.054,-62.81883,44.1085,133.5,200,1.68
"NED2000426",3,23,23,"REDFISH UNSEPARATED",5,1.47,4.97159090909091,1.46164772727273,"461",2000,7,5,125,132,9.67,35.056,-62.7745,43.94433,128.5,200,1.76
"NED2000426",4,23,23,"REDFISH UNSEPARATED",0,0,0,0,"463",2000,7,5,46,48,7.74,33.907,-62.37233,43.54667,47,200,1.8
"NED2000426",5,23,23,"REDFISH UNSEPARATED",0,0,0,0,"465",2000,7,5,51,51,7.7,33.909,-62.311,43.29467,51,200,1.76
"NED2000426",6,23,23,"REDFISH UNSEPARATED",0,0,0,0,"463",2000,7,5,51,53,8.03,34,-62.53233,43.29967,52,200,1.74
"NED2000426",7,23,23,"REDFISH UNSEPARATED",0,0,0,0,"465",2000,7,5,53,55,7.85,33.927,-62.3895,43.19567,54,200,1.75
"NED2000426",8,23,23,"REDFISH UNSEPARATED",479,30.06,493.088235294118,30.9441176470588,"465",2000,7,5,57,57,7.23,33.749,-62.26133,43.14283,57,200,1.7
"NED2000426",9,23,23,"REDFISH UNSEPARATED",10,0.47,9.66850828729282,0.454419889502762,"465",2000,7,5,75,75,9.64,34.856,-62.23117,42.98217,75,200,1.81
"NED2000426",10,23,23,"REDFISH UNSEPARATED",3,0.095,2.93296089385475,0.092877094972067,"465",2000,7,5,56,57,8.19,34.084,-62.652,43.12717,56.5,200,1.79
"NED2000426",11,23,23,"REDFISH UNSEPARATED",4,0.225,4,0.225,"465",2000,7,5,65,70,10.24,34.898,-63.07867,43.30517,67.5,200,1.75
"NED2000426",12,23,23,"REDFISH UNSEPARATED",20,0.2,19.5530726256983,0.195530726256983,"465",2000,7,6,67,68,9.61,34.668,-62.864,43.02617,67.5,200,1.79
"NED2000426",13,23,23,"REDFISH UNSEPARATED",559,155.41,611.40625,169.9796875,"466",2000,7,6,115,133,9.36,35.11,-63.13017,42.80983,124,200,1.6
"NED2000426",15,23,23,"REDFISH UNSEPARATED",1,0.05,0.966850828729282,0.0483425414364641,"472",2000,7,6,76,81,NA,NA,-63.68167,42.91133,78.5,200,1.81
"NED2000426",16,23,23,"REDFISH UNSEPARATED",444,96.41,441.477272727273,95.8622159090909,"472",2000,7,6,82,93,9.69,34.86,-63.6255,43.17933,87.5,200,1.76
"NED2000426",17,23,23,"REDFISH UNSEPARATED",42,5.61,42,5.61,"472",2000,7,6,98,99,9.73,34.92,-63.63467,43.23033,98.5,200,1.75
"NED2000426",18,23,23,"REDFISH UNSEPARATED",89,17.2,87.9943502824859,17.0056497175141,"472",2000,7,6,97,101,9.72,34.872,-63.73667,43.2795,99,200,1.77
"NED2000426",19,23,23,"REDFISH UNSEPARATED",0,0,0,0,"473",2000,7,6,49,49,5.28,32.808,-63.92533,43.15217,49,200,1.85
"NED2000426",20,23,23,"REDFISH UNSEPARATED",0,0,0,0,"473",2000,7,6,47,48,5.36,32.844,-64.00767,43.14417,47.5,200,1.81
"NED2000426",21,23,23,"REDFISH UNSEPARATED",9,0.27,8.42245989304813,0.252673796791444,"475",2000,7,7,41,43,6.11,32.768,-64.75517,43.0265,42,200,1.87
"NED2000426",22,23,23,"REDFISH UNSEPARATED",666,110.92,647.5,107.838888888889,"476",2000,7,7,79,88,7.08,33.675,-64.95333,43.171,83.5,200,1.8
"NED2000426",23,23,23,"REDFISH UNSEPARATED",942,166.29,926.123595505618,163.487359550562,"476",2000,7,7,90,90,7.09,33.676,-65.10167,43.19883,90,200,1.78
"NED2000426",24,23,23,"REDFISH UNSEPARATED",0,0,0,0,"475",2000,7,7,44,47,6.21,32.753,-64.91733,42.96483,45.5,200,1.73
"NED2000426",25,23,23,"REDFISH UNSEPARATED",0,0,0,0,"477",2000,7,7,60,61,5.92,33.019,-64.86033,42.70083,60.5,200,1.8
"NED2000426",26,23,23,"REDFISH UNSEPARATED",3,0.001,2.96610169491525,0.000988700564971751,"477",2000,7,7,62,63,6.54,33.326,-64.86283,42.62717,62.5,200,1.77
"NED2000426",27,23,23,"REDFISH UNSEPARATED",56,2.3,56.9767441860465,2.34011627906977,"478",2000,7,7,125,131,8.11,35.109,-64.5675,42.52767,128,200,1.72
"NED2000426",29,23,23,"REDFISH UNSEPARATED",77,3.47,74.8611111111111,3.37361111111111,"478",2000,7,7,131,138,7.31,35.055,-64.92417,42.38367,134.5,200,1.8
"NED2000426",30,23,23,"REDFISH UNSEPARATED",27,0.045,26.25,0.04375,"477",2000,7,7,63,63,7.53,33.733,-65.137,42.4455,63,200,1.8
"NED2000426",31,23,23,"REDFISH UNSEPARATED",26,0.085,25,0.0817307692307692,"477",2000,7,7,54,55,6.3,32.654,-65.09967,42.65917,54.5,200,1.82
"NED2000426",32,23,23,"REDFISH UNSEPARATED",12,0.635,12.3529411764706,0.653676470588235,"477",2000,7,8,53,54,6.04,32.799,-65.181,42.64633,53.5,200,1.7
"NED2000426",33,23,23,"REDFISH UNSEPARATED",16,0.045,15.7303370786517,0.0442415730337079,"480",2000,7,8,49,50,6.76,32.736,-65.42883,42.59617,49.5,200,1.78
"NED2000426",34,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2000,7,8,50,50,7.28,32.958,-65.46783,42.65767,50,200,1.76
"NED2000426",35,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2000,7,8,48,48,7.84,33.44,-65.65983,42.5715,48,200,1.78
"NED2000426",36,23,23,"REDFISH UNSEPARATED",0,0,0,0,"481",2000,7,8,53,54,7.37,32.979,-65.44767,42.50533,53.5,200,1.82
"NED2000426",37,23,23,"REDFISH UNSEPARATED",0,0,0,0,"481",2000,7,8,54,54,7.28,32.957,-65.4565,42.45017,54,200,1.76
"NED2000426",38,23,23,"REDFISH UNSEPARATED",0,0,0,0,"481",2000,7,8,57,59,7.79,33.705,-65.42467,42.39017,58,200,1.78
"NED2000426",39,23,23,"REDFISH UNSEPARATED",0,0,0,0,"481",2000,7,8,59,61,9.92,34.534,-65.616,42.242,60,200,1.83
"NED2000426",40,23,23,"REDFISH UNSEPARATED",0,0,0,0,"482",2000,7,8,117,121,7.87,35.1,-65.73533,42.254,119,200,1.78
"NED2000426",41,23,23,"REDFISH UNSEPARATED",0,0,0,0,"482",2000,7,8,117,119,9.87,35.123,-65.946,42.4105,118,200,1.81
"NED2000426",42,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2000,7,8,40,42,7.66,32.867,-65.97583,42.59483,41,200,1.8
"NED2000426",43,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2000,7,8,33,35,8.87,32.829,-66.1055,42.66567,34,200,1.82
"NED2000426",44,23,23,"REDFISH UNSEPARATED",0,0,0,0,"481",2000,7,9,63,65,9.27,34.351,-66.37583,42.65983,64,200,1.79
"NED2000426",45,23,23,"REDFISH UNSEPARATED",16,0.025,15.5555555555556,0.0243055555555556,"482",2000,7,9,138,138,9.09,35.149,-66.38317,42.48133,138,200,1.8
"NED2000426",46,23,23,"REDFISH UNSEPARATED",42,20.81,42.2413793103448,20.9295977011494,"483",2000,7,9,171,174,8.84,35.122,-66.92633,42.34633,172.5,200,1.74
"NED2000426",47,23,23,"REDFISH UNSEPARATED",14,10.4,13.7640449438202,10.2247191011236,"483",2000,7,9,180,182,8.9,35.125,-67.203,42.37317,181,200,1.78
"NED2000426",48,23,23,"REDFISH UNSEPARATED",1,0.002,0.972222222222222,0.00194444444444444,"481",2000,7,9,91,93,9.74,34.87,-66.95083,42.735,92,200,1.8
"NED2000426",49,23,23,"REDFISH UNSEPARATED",196,53.36,180.526315789474,49.1473684210526,"485",2000,7,9,95,100,8.7,34.626,-67.41267,43.15317,97.5,200,1.9
"NED2000426",50,23,23,"REDFISH UNSEPARATED",1,0.54,0.994318181818182,0.536931818181818,"484",2000,7,9,118,119,8.02,34.168,-67.38633,43.60033,118.5,200,1.76
"NED2000426",51,23,23,"REDFISH UNSEPARATED",15,5.36,14.747191011236,5.26966292134831,"484",2000,7,10,109,119,7.85,34.069,-67.33733,43.84083,114,200,1.78
"NED2000426",52,23,23,"REDFISH UNSEPARATED",1,0.09,1.00574712643678,0.0905172413793103,"490",2000,7,10,39,39,9.47,32.506,-66.41267,43.97767,39,200,1.74
"NED2000426",53,23,23,"REDFISH UNSEPARATED",0,0,0,0,"490",2000,7,10,50,51,9.13,32.799,-66.5745,44.113,50.5,200,1.85
"NED2000426",54,23,23,"REDFISH UNSEPARATED",156,61.76,151.666666666667,60.0444444444444,"492",2000,7,10,100,100,7.74,33.757,-66.8075,44.2715,100,200,1.8
"NED2000426",55,23,23,"REDFISH UNSEPARATED",4,1.02,3.91061452513966,0.997206703910614,"491",2000,7,10,107,108,7.88,33.388,-66.58517,44.319,107.5,200,1.79
"NED2000426",56,23,23,"REDFISH UNSEPARATED",3,1.33,3.10650887573965,1.37721893491124,"491",2000,7,10,107,108,NA,NA,-66.48217,44.34667,107.5,200,1.69
"NED2000426",57,23,23,"REDFISH UNSEPARATED",0,0,0,0,"490",2000,7,10,50,55,9.32,32.536,-66.0865,44.57233,52.5,200,1.81
"NED2000426",58,23,23,"REDFISH UNSEPARATED",15,3.08,13.3248730964467,2.73604060913706,"491",2000,7,10,62,64,8.01,32.693,-66.167,44.9005,63,200,1.97
"NED2000426",59,23,23,"REDFISH UNSEPARATED",0,0,0,0,"490",2000,7,10,39,41,9.39,32.341,-65.74767,44.7845,40,200,1.71
"NED2000426",60,23,23,"REDFISH UNSEPARATED",1,0.39,1.01156069364162,0.394508670520231,"495",2000,7,10,48,49,9.75,32.25,-65.66433,44.92817,48.5,200,1.73
"NED2000426",61,23,23,"REDFISH UNSEPARATED",0,0,0,0,"495",2000,7,11,34,39,9.91,32.062,-65.46983,45.06583,36.5,200,1.75
"NED2000426",62,23,23,"REDFISH UNSEPARATED",0,0,0,0,"494",2000,7,11,34,36,10.56,31.662,-65.46933,45.1955,35,200,1.74
"NED2000426",63,23,23,"REDFISH UNSEPARATED",0,0,0,0,"494",2000,7,11,46,46,9.55,32.172,-65.65717,45.08817,46,200,1.76
"NED2000426",64,23,23,"REDFISH UNSEPARATED",0,0,0,0,"493",2000,7,11,45,45,8.66,32.27,-66.0605,45.08683,45,200,1.84
"NED2000426",65,23,23,"REDFISH UNSEPARATED",0,0,0,0,"493",2000,7,11,48,49,8.14,32.425,-66.40133,44.98633,48.5,200,1.76
"NED2000426",66,23,23,"REDFISH UNSEPARATED",0,0,0,0,"493",2000,7,11,26,28,8.74,31.907,-66.63217,45.02783,27,200,1.75
"NED2000426",67,23,23,"REDFISH UNSEPARATED",0,0,0,0,"492",2000,7,11,65,67,7.57,32.865,-66.6565,44.865,66,200,1.73
"NED2000426",68,23,23,"REDFISH UNSEPARATED",1,0.245,0.945945945945946,0.231756756756757,"492",2000,7,11,71,79,7.71,33.784,-66.99583,44.36783,75,200,1.85
"NED2000426",70,23,23,"REDFISH UNSEPARATED",0,0,0,0,"485",2000,7,12,58,61,8.19,33.511,-66.724,44.015,59.5,200,1.27
"NED2000426",71,23,23,"REDFISH UNSEPARATED",97,27.21,98.121387283237,27.5245664739884,"485",2000,7,12,86,90,7.47,33.878,-67.01417,43.73833,88,200,1.73
"NED2000426",72,23,23,"REDFISH UNSEPARATED",1,0.035,0.988700564971751,0.0346045197740113,"485",2000,7,12,59,62,8.29,33.956,-66.7485,43.25233,60.5,200,1.77
"NED2000426",73,23,23,"REDFISH UNSEPARATED",1175,478.5,1148.74301675978,467.807262569832,"484",2000,7,12,111,117,9.45,34.76,-66.7165,42.90533,114,200,1.79
"NED2000426",74,23,23,"REDFISH UNSEPARATED",9,3.14,8.75,3.05277777777778,"481",2000,7,12,88,91,10.18,34.911,-66.76717,42.72033,89.5,200,1.8
"NED2000426",75,23,23,"REDFISH UNSEPARATED",0,0,0,0,"481",2000,7,12,89,90,10.03,35.014,-66.61683,42.65317,89.5,200,1.8
"NED2000426",76,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2000,7,12,34,38,9.18,33.013,-66.07283,42.762,36,200,1.81
"NED2000426",77,23,23,"REDFISH UNSEPARATED",0,0,0,0,"480",2000,7,12,46,46,8.96,33.145,-65.92133,42.78267,46,200,1.87
"NED2000426",80,23,23,"REDFISH UNSEPARATED",0,0,0,0,"476",2000,7,13,56,60,5.75,33,-65.34017,43.265,58,200,1.71
"NED2000426",81,23,23,"REDFISH UNSEPARATED",3236,507.32,3111.53846153846,487.807692307692,"476",2000,7,13,85,86,7.04,33.61,-65.04467,43.38267,85.5,200,1.82
"NED2000426",82,23,23,"REDFISH UNSEPARATED",0,0,0,0,"474",2000,7,13,45,47,5.37,32.794,-64.77967,43.44433,46,200,1.78
"NED2000426",83,23,23,"REDFISH UNSEPARATED",1,0.065,0.977653631284916,0.0635474860335195,"474",2000,7,13,45,49,5.64,32.975,-64.62017,43.49583,47,200,1.79
"NED2000426",84,23,23,"REDFISH UNSEPARATED",75,15.45,75,15.45,"470",2000,7,13,88,89,9.19,34.554,-64.39917,43.67367,88.5,200,1.75
"NED2000426",86,23,23,"REDFISH UNSEPARATED",1,0.16,1.05421686746988,0.168674698795181,"470",2000,7,13,90,91,9.49,34.651,-63.79267,44.05933,90.5,200,1.66
"NED2000426",87,23,23,"REDFISH UNSEPARATED",0,0,0,0,"471",2000,7,13,112,114,9.91,35.001,-63.49483,43.97483,113,200,1.77
"NED2000426",88,23,23,"REDFISH UNSEPARATED",3,0.285,2.91666666666667,0.277083333333333,"471",2000,7,13,109,109,9.8,34.995,-63.54317,43.66667,109,200,1.8
"NED2000426",89,23,23,"REDFISH UNSEPARATED",2,0.14,1.9774011299435,0.138418079096045,"460",2000,7,13,57,63,9.98,34.82,-63.41833,43.63567,60,200,1.77
"NED2000426",90,23,23,"REDFISH UNSEPARATED",0,0,0,0,"465",2000,7,14,57,57,10.15,34.784,-62.08167,43.07517,57,200,1.79
"NED2000426",91,23,23,"REDFISH UNSEPARATED",1,0.04,0.98314606741573,0.0393258426966292,"465",2000,7,14,65,65,10.97,35.189,-61.96733,43.022,65,200,1.78
"NED2000426",93,23,23,"REDFISH UNSEPARATED",109,3.22,109,3.22,"466",2000,7,14,110,133,11.14,35.328,-61.55167,43.0855,121.5,200,1.75
"NED2000426",94,23,23,"REDFISH UNSEPARATED",0,0,0,0,"465",2000,7,14,54,55,7.21,33.902,-61.39083,43.21817,54.5,200,1.8
"NED2000426",95,23,23,"REDFISH UNSEPARATED",0,0,0,0,"464",2000,7,14,39,41,4.68,32.972,-61.44733,43.26167,40,200,1.79
"NED2000426",96,23,23,"REDFISH UNSEPARATED",0,0,0,0,"464",2000,7,14,41,43,5.05,32.669,-61.6615,43.49767,42,200,1.79
"NED2000426",97,23,23,"REDFISH UNSEPARATED",0,0,0,0,"464",2000,7,14,41,42,5.14,32.845,-61.80317,43.5365,41.5,200,1.85
"NED2000426",98,23,23,"REDFISH UNSEPARATED",0,0,0,0,"464",2000,7,14,33,35,5.04,32.261,-61.58933,43.59367,34,200,1.81
"NED2000426",99,23,23,"REDFISH UNSEPARATED",0,0,0,0,"464",2000,7,15,30,31,6.21,32.097,-61.55483,43.76733,30.5,200,1.77
"NED2000426",100,23,23,"REDFISH UNSEPARATED",0,0,0,0,"464",2000,7,15,31,32,5.39,32.534,-61.60217,43.7715,31.5,200,1.75
"NED2000426",101,23,23,"REDFISH UNSEPARATED",3,0.53,2.96610169491525,0.524011299435028,"464",2000,7,15,41,44,5.26,32.9,-61.776,43.78,42.5,200,1.77
"NED2000426",102,23,23,"REDFISH UNSEPARATED",0,0,0,0,"462",2000,7,15,74,82,9.81,34.754,-62.1535,44.07417,78,200,1.84
"NED2000431",2,23,23,"REDFISH UNSEPARATED",7,1.16,6.80555555555556,1.12777777777778,"460",2000,7,17,74,77,9.17,34.546,-62.33767,44.59583,75.5,200,1.8
"NED2000431",3,23,23,"REDFISH UNSEPARATED",4,0.64,4.02298850574713,0.64367816091954,"462",2000,7,18,86,86,9.95,34.851,-61.88033,44.47733,86,200,1.74
"NED2000431",4,23,23,"REDFISH UNSEPARATED",5,0.8,5.17751479289941,0.828402366863905,"462",2000,7,18,94,110,9.41,34.616,-61.34583,44.358,102,200,1.69
"NED2000431",5,23,23,"REDFISH UNSEPARATED",0,0,0,0,"456",2000,7,18,47,47,6.21,33.271,-61.26917,44.35867,47,200,1.76
"NED2000431",6,23,23,"REDFISH UNSEPARATED",0,0,0,0,"456",2000,7,18,35,37,5.92,32.643,-61.02883,44.30983,36,200,1.81
"NED2000431",7,23,23,"REDFISH UNSEPARATED",0,0,0,0,"456",2000,7,18,36,44,4.98,33.013,-60.96183,44.29017,40,200,1.81
"NED2000431",8,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2000,7,18,27,29,7.26,32.091,-61.0815,43.9155,28,200,1.85
"NED2000431",9,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2000,7,18,19,21,9.53,31.765,-60.84467,43.91967,20,200,1.77
"NED2000431",10,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2000,7,18,23,24,8.04,31.874,-60.947,43.911,23.5,200,1.75
"NED2000431",11,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2000,7,18,25,27,7.82,31.993,-61.18367,43.7485,26,200,1.76
"NED2000431",12,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2000,7,18,33,36,4.68,32.286,-61.15017,43.538,34.5,200,1.72
"NED2000431",13,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2000,7,19,32,35,4.36,32.5,-61.08083,43.54883,33.5,200,1.76
"NED2000431",14,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2000,7,19,32,32,5.35,32.18,-60.86667,43.61733,32,200,1.73
"NED2000431",15,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2000,7,19,43,44,3.31,32.559,-60.748,43.47883,43.5,200,1.8
"NED2000431",16,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2000,7,19,31,32,5.19,32.216,-60.63083,43.66417,31.5,200,1.75
"NED2000431",17,23,23,"REDFISH UNSEPARATED",167,7.07,159.699453551913,6.76092896174863,"453",2000,7,19,103,109,9.73,35.035,-60.14417,43.47833,106,200,1.83
"NED2000431",18,23,23,"REDFISH UNSEPARATED",187,18.8,182.821229050279,18.3798882681564,"453",2000,7,19,112,117,8.54,34.706,-59.9225,43.55683,114.5,200,1.79
"NED2000431",20,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2000,7,19,28,30,6.12,32.034,-59.8185,43.75183,29,200,1.77
"NED2000431",21,23,23,"REDFISH UNSEPARATED",0,0,0,0,"455",2000,7,19,19,19,9.73,31.688,-59.61567,43.895,19,200,1.87
"NED2000431",22,23,23,"REDFISH UNSEPARATED",0,0,0,0,"454",2000,7,19,60,61,6.05,33.93,-59.36933,43.73967,60.5,200,1.77
"NED2000431",23,23,23,"REDFISH UNSEPARATED",2,0.005,2,0.005,"454",2000,7,20,50,55,9.41,34.548,-59.09033,43.84733,52.5,200,1.75
"NED2000431",24,23,23,"REDFISH UNSEPARATED",0,0,0,0,"456",2000,7,20,28,40,5.47,33.794,-59.3035,44.1015,34,200,1.75
"NED2000431",25,23,23,"REDFISH UNSEPARATED",22,1.01,20.9239130434783,0.960597826086957,"452",2000,7,20,126,137,5.99,34.188,-59.386,44.27967,131.5,200,1.84
"NED2000431",26,23,23,"REDFISH UNSEPARATED",7,0.67,6.80555555555556,0.651388888888889,"450",2000,7,20,87,92,7.02,34.557,-59.053,44.30883,89.5,200,1.8
"NED2000431",27,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2000,7,20,35,42,4.12,33.006,-58.9325,44.30233,38.5,200,1.68
"NED2000431",28,23,23,"REDFISH UNSEPARATED",15,2.62,15.1734104046243,2.65028901734104,"452",2000,7,20,135,147,6.9,34.712,-59.02933,44.1495,141,200,1.73
"NED2000431",29,23,23,"REDFISH UNSEPARATED",0,0,0,0,"450",2000,7,20,58,62,3.2,32.979,-58.90617,44.106,60,200,1.7
"NED2000431",30,23,23,"REDFISH UNSEPARATED",3,0.005,2.98295454545455,0.00497159090909091,"451",2000,7,20,105,109,8.04,34.71,-58.56883,44.02267,107,200,1.76
"NED2000431",31,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2000,7,20,30,31,4.44,32.151,-58.51883,44.27733,30.5,200,1.85
"NED2000431",32,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2000,7,20,31,32,4.2,32.138,-58.68783,44.37967,31.5,200,1.81
"NED2000431",33,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2000,7,20,36,36,4.19,32.034,-58.54233,44.50517,36,200,1.92
"NED2000431",34,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2000,7,20,32,33,3.56,32.056,-58.47833,44.6255,32.5,200,1.81
"NED2000431",35,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2000,7,21,30,31,3.26,32.045,-58.33467,44.68417,30.5,200,1.85
"NED2000431",36,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2000,7,21,32,34,4.41,32.153,-58.34267,44.44667,33,200,1.75
"NED2000431",37,23,23,"REDFISH UNSEPARATED",0,0,0,0,"448",2000,7,21,30,32,4.34,32.219,-58.28583,44.36083,31,200,1.78
"NED2000431",38,23,23,"REDFISH UNSEPARATED",0,0,0,0,"449",2000,7,21,56,58,5.37,33.697,-58.1155,44.27183,57,200,1.8
"NED2000431",39,23,23,"REDFISH UNSEPARATED",0,0,0,0,"450",2000,7,21,63,67,5.21,33.62,-58.19733,44.23833,65,200,1.83
"NED2000431",40,23,23,"REDFISH UNSEPARATED",16,1.28,16.969696969697,1.35757575757576,"451",2000,7,21,107,108,8.09,34.822,-58.233,44.18267,107.5,200,1.65
"NED2000431",43,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2000,7,21,30,41,3.05,32.298,-58.00267,44.37817,35.5,200,1.75
"NED2000431",44,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2000,7,21,19,21,8.94,31.414,-57.89133,44.57817,20,200,1.8
"NED2000431",45,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2000,7,21,17,23,4.46,32.068,-57.8305,44.53967,20,200,1.81
"NED2000431",46,23,23,"REDFISH UNSEPARATED",0,0,0,0,"449",2000,7,21,58,59,2.23,33.122,-57.45567,44.41717,58.5,200,1.85
"NED2000431",47,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2000,7,21,31,32,2.5,32.242,-57.43533,44.56967,31.5,200,1.82
"NED2000431",48,23,23,"REDFISH UNSEPARATED",443,40.06,443,40.06,"446",2000,7,22,148,149,6.28,34.751,-57.34233,44.827,148.5,200,1.75
"NED2000431",49,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2000,7,22,22,24,3.73,31.986,-57.69,44.929,23,200,1.72
"NED2000431",51,23,23,"REDFISH UNSEPARATED",0,0,0,0,"447",2000,7,22,24,25,NA,NA,-57.67967,44.97333,24.5,200,1.76
"NED2000431",52,23,23,"REDFISH UNSEPARATED",408,264.63,398.882681564246,258.716480446927,"446",2000,7,22,127,136,6.43,34.707,-57.63033,45.17567,131.5,200,1.79
"NED2000431",53,23,23,"REDFISH UNSEPARATED",356,152.37,348.04469273743,148.965083798883,"446",2000,7,22,158,163,6.01,34.74,-57.81933,45.46867,160.5,200,1.79
"NED2000431",54,23,23,"REDFISH UNSEPARATED",0,0,0,0,"443",2000,7,22,42,45,2.26,32.369,-58.14083,45.4575,43.5,200,1.68
"NED2000431",55,23,23,"REDFISH UNSEPARATED",4,0.245,3.88888888888889,0.238194444444444,"444",2000,7,22,98,108,4.25,33.577,-58.303,45.33167,103,200,1.8
"NED2000431",56,23,23,"REDFISH UNSEPARATED",0,0,0,0,"444",2000,7,22,62,65,4.31,33.603,-58.348,45.135,63.5,200,1.81
"NED2000431",57,23,23,"REDFISH UNSEPARATED",15,0.69,17.3841059602649,0.799668874172185,"445",2000,7,22,67,103,2.69,32.766,-58.34267,44.94433,85,200,1.51
"NED2000431",58,23,23,"REDFISH UNSEPARATED",135,4.64,189,6.496,"444",2000,7,22,68,81,2.29,32.511,-58.67117,45.0015,74.5,200,1.25
"NED2000431",59,23,23,"REDFISH UNSEPARATED",1,0.58,1.42276422764228,0.82520325203252,"445",2000,7,23,57,152,2.5,32.701,-58.90933,44.79267,104.5,200,1.23
"NED2000431",60,23,23,"REDFISH UNSEPARATED",3,0.33,3,0.33,"443",2000,7,23,46,50,2.28,32.293,-59.09067,44.686,48,200,1.75
"NED2000431",61,23,23,"REDFISH UNSEPARATED",0,0,0,0,"443",2000,7,23,41,42,2.29,32.119,-59.1735,44.95167,41.5,200,1.27
"NED2000431",62,23,23,"REDFISH UNSEPARATED",0,0,0,0,"444",2000,7,23,66,75,2.47,32.238,-59.29767,45.06233,70.5,200,1.57
"NED2000431",63,23,23,"REDFISH UNSEPARATED",0,0,0,0,"443",2000,7,23,45,48,2.54,32.396,-59.26217,45.3195,46.5,200,1.51
"NED2000431",65,23,23,"REDFISH UNSEPARATED",0,0,0,0,"443",2000,7,23,41,42,NA,NA,-58.79633,45.27617,41.5,200,1.14
